AgentID,pause_dur
Larva_253,0.8125
Larva_253,0.125
Larva_253,0.125
Larva_253,0.5
Larva_254,0.625
Larva_254,0.1875
Larva_254,0.5
Larva_254,0.125
Larva_254,10.25
Larva_254,2.8125
Larva_254,0.5625
Larva_254,0.375
Larva_254,0.4375
Larva_254,1.25
Larva_254,2.5625
Larva_254,1.5
Larva_254,0.125
Larva_254,0.125
Larva_254,0.4375
Larva_254,0.125
Larva_254,0.3125
Larva_254,0.1875
Larva_254,0.4375
Larva_254,1.375
Larva_254,0.25
Larva_254,0.625
Larva_254,0.3125
Larva_254,0.625
Larva_254,0.3125
Larva_254,0.4375
Larva_254,0.3125
Larva_254,0.125
Larva_254,0.1875
Larva_254,0.125
Larva_254,0.8125
Larva_254,1.1875
Larva_254,0.125
Larva_257,0.25
Larva_257,3.5
Larva_257,0.1875
Larva_257,0.125
Larva_257,0.125
Larva_257,1.0
Larva_257,0.25
Larva_257,0.25
Larva_257,1.25
Larva_257,0.25
Larva_257,0.75
Larva_257,0.1875
Larva_257,1.375
Larva_257,0.125
Larva_257,1.5
Larva_257,0.125
Larva_257,0.1875
Larva_257,0.25
Larva_257,0.1875
Larva_257,0.75
Larva_257,0.1875
Larva_257,0.1875
Larva_257,0.3125
Larva_257,0.5
Larva_257,1.125
Larva_257,0.1875
Larva_257,0.125
Larva_257,0.125
Larva_257,0.625
Larva_257,0.1875
Larva_257,0.125
Larva_257,0.6875
Larva_257,2.1875
Larva_257,0.125
Larva_257,0.25
Larva_257,0.75
Larva_257,0.9375
Larva_257,0.125
Larva_257,1.875
Larva_257,0.125
Larva_257,0.375
Larva_257,0.125
Larva_257,0.125
Larva_257,0.1875
Larva_257,0.75
Larva_257,0.375
Larva_257,0.1875
Larva_257,0.1875
Larva_257,0.1875
Larva_257,0.3125
Larva_257,1.75
Larva_257,0.125
Larva_257,0.75
Larva_257,0.375
Larva_257,0.3125
Larva_257,0.375
Larva_257,0.125
Larva_257,0.125
Larva_257,0.5625
Larva_257,0.125
Larva_259,0.375
Larva_259,0.5
Larva_259,0.125
Larva_259,0.1875
Larva_259,0.4375
Larva_259,0.1875
Larva_259,0.75
Larva_259,0.125
Larva_261,0.25
Larva_261,0.5
Larva_261,0.5
Larva_261,0.125
Larva_261,0.25
Larva_261,0.3125
Larva_261,0.125
Larva_261,0.125
Larva_262,0.625
Larva_262,0.9375
Larva_262,0.3125
Larva_262,0.3125
Larva_262,0.3125
Larva_262,0.125
Larva_262,0.3125
Larva_262,0.125
Larva_262,0.125
Larva_262,0.125
Larva_265,0.1875
Larva_265,0.9375
Larva_265,1.4375
Larva_265,7.875
Larva_265,0.1875
Larva_265,0.375
Larva_265,0.125
Larva_265,0.8125
Larva_265,0.125
Larva_265,0.5625
Larva_265,0.125
Larva_265,0.1875
Larva_265,0.4375
Larva_265,0.4375
Larva_265,0.1875
Larva_265,0.5
Larva_265,0.25
Larva_265,0.125
Larva_265,0.3125
Larva_265,0.1875
Larva_266,0.1875
Larva_266,0.625
Larva_266,0.125
Larva_266,0.8125
Larva_266,0.375
Larva_266,0.1875
Larva_266,1.5
Larva_266,0.125
Larva_266,0.375
Larva_266,0.8125
Larva_266,0.3125
Larva_266,0.5
Larva_266,0.1875
Larva_266,0.6875
Larva_266,0.6875
Larva_266,0.1875
Larva_266,0.5
Larva_266,0.875
Larva_266,0.1875
Larva_266,0.3125
Larva_266,0.1875
Larva_266,0.25
Larva_266,0.125
Larva_266,11.4375
Larva_266,0.1875
Larva_266,0.1875
Larva_266,0.125
Larva_267,0.3125
Larva_267,0.1875
Larva_27,0.4375
Larva_27,1.0
Larva_27,0.625
Larva_27,0.125
Larva_27,0.6875
Larva_27,0.5
Larva_27,0.375
Larva_27,0.375
Larva_27,0.25
Larva_27,0.125
Larva_27,0.4375
Larva_27,0.1875
Larva_27,0.375
Larva_27,0.25
Larva_27,0.1875
Larva_27,0.375
Larva_27,1.0
Larva_27,0.125
Larva_27,0.4375
Larva_27,0.1875
Larva_27,1.25
Larva_27,0.125
Larva_27,0.3125
Larva_27,0.125
Larva_27,0.125
Larva_27,0.6875
Larva_27,0.25
Larva_27,1.25
Larva_27,0.5625
Larva_27,0.125
Larva_27,0.1875
Larva_27,0.3125
Larva_27,0.125
Larva_27,0.3125
Larva_27,0.5
Larva_271,0.3125
Larva_271,0.125
Larva_271,0.125
Larva_271,0.1875
Larva_271,0.125
Larva_271,0.1875
Larva_271,0.125
Larva_271,0.1875
Larva_271,0.125
Larva_271,0.25
Larva_271,0.5625
Larva_271,0.375
Larva_271,0.375
Larva_271,0.125
Larva_272,0.125
Larva_272,0.125
Larva_272,0.125
Larva_272,0.125
Larva_272,0.125
Larva_272,0.3125
Larva_272,0.125
Larva_272,0.1875
Larva_272,0.125
Larva_272,0.1875
Larva_272,0.125
Larva_272,1.0
Larva_272,0.125
Larva_272,0.125
Larva_272,0.125
Larva_272,0.3125
Larva_272,0.4375
Larva_272,1.3125
Larva_272,0.125
Larva_272,0.1875
Larva_272,0.5
Larva_272,0.125
Larva_272,1.5
Larva_272,0.125
Larva_272,0.1875
Larva_272,0.3125
Larva_272,0.125
Larva_272,1.5625
Larva_272,0.125
Larva_272,0.6875
Larva_272,0.1875
Larva_273,1.0625
Larva_273,1.3125
Larva_273,0.125
Larva_273,0.1875
Larva_273,1.5
Larva_273,0.25
Larva_273,0.4375
Larva_273,1.5
Larva_273,0.3125
Larva_273,0.125
Larva_273,0.3125
Larva_273,0.5625
Larva_273,1.0625
Larva_273,0.3125
Larva_273,1.125
Larva_273,0.8125
Larva_273,0.4375
Larva_273,0.3125
Larva_273,0.6875
Larva_273,0.125
Larva_273,1.0
Larva_273,0.125
Larva_273,8.6875
Larva_273,0.875
Larva_273,0.4375
Larva_274,0.75
Larva_274,0.625
Larva_274,0.375
Larva_274,0.25
Larva_274,0.1875
Larva_274,0.25
Larva_274,1.375
Larva_274,0.25
Larva_274,0.1875
Larva_277,0.5625
Larva_277,0.125
Larva_277,0.25
Larva_277,0.5625
Larva_277,0.125
Larva_277,0.375
Larva_277,0.5
Larva_277,1.0625
Larva_277,0.4375
Larva_277,0.1875
Larva_277,0.5
Larva_277,2.1875
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.3125
Larva_277,0.375
Larva_277,0.4375
Larva_277,0.375
Larva_277,0.75
Larva_277,0.75
Larva_277,0.1875
Larva_277,0.125
Larva_277,0.1875
Larva_277,0.8125
Larva_277,1.0625
Larva_277,0.3125
Larva_277,0.1875
Larva_277,0.1875
Larva_277,0.3125
Larva_277,0.25
Larva_277,0.125
Larva_277,0.4375
Larva_278,0.625
Larva_278,0.125
Larva_278,0.375
Larva_278,0.625
Larva_278,1.125
Larva_278,0.1875
Larva_278,1.3125
Larva_278,0.8125
Larva_278,0.1875
Larva_278,0.25
Larva_278,0.5
Larva_278,0.125
Larva_278,0.25
Larva_278,2.1875
Larva_278,1.125
Larva_278,0.1875
Larva_278,0.125
Larva_278,1.125
Larva_278,0.9375
Larva_278,1.0
Larva_278,1.0625
Larva_278,0.375
Larva_278,1.0
Larva_278,0.75
Larva_278,0.75
Larva_278,0.4375
Larva_279,1.25
Larva_279,0.625
Larva_279,0.125
Larva_279,0.375
Larva_279,1.375
Larva_279,0.25
Larva_279,1.0625
Larva_279,0.3125
Larva_279,0.5625
Larva_279,0.9375
Larva_279,0.3125
Larva_279,0.125
Larva_279,0.875
Larva_279,0.25
Larva_279,1.5625
Larva_279,0.8125
Larva_279,0.125
Larva_279,1.4375
Larva_279,0.1875
Larva_279,0.625
Larva_279,0.125
Larva_279,0.125
Larva_279,1.0625
Larva_279,0.625
Larva_279,0.1875
Larva_279,0.5625
Larva_279,1.3125
Larva_279,0.3125
Larva_279,0.875
Larva_279,0.8125
Larva_279,1.3125
Larva_279,0.1875
Larva_279,0.75
Larva_279,1.3125
Larva_279,0.1875
Larva_279,0.5625
Larva_279,0.4375
Larva_279,1.5
Larva_279,0.4375
Larva_279,0.125
Larva_279,0.8125
Larva_279,0.3125
Larva_281,0.25
Larva_281,0.125
Larva_281,0.4375
Larva_281,0.125
Larva_281,0.125
Larva_281,1.125
Larva_281,0.375
Larva_281,0.125
Larva_281,0.125
Larva_281,0.125
Larva_281,0.375
Larva_281,0.125
Larva_281,0.1875
Larva_281,0.5
Larva_281,0.5625
Larva_281,0.1875
Larva_281,1.375
Larva_281,0.1875
Larva_281,0.8125
Larva_281,0.3125
Larva_281,0.1875
Larva_281,0.3125
Larva_281,0.9375
Larva_281,0.125
Larva_281,0.375
Larva_281,0.125
Larva_281,0.5
Larva_281,0.125
Larva_281,0.125
Larva_281,0.125
Larva_281,0.3125
Larva_281,0.3125
Larva_281,1.3125
Larva_282,0.5625
Larva_282,1.0625
Larva_282,0.1875
Larva_282,0.5
Larva_282,1.25
Larva_282,0.5625
Larva_282,0.1875
Larva_282,0.75
Larva_282,0.75
Larva_282,0.625
Larva_282,0.1875
Larva_282,0.625
Larva_282,0.1875
Larva_282,0.125
Larva_282,0.375
Larva_282,0.875
Larva_282,0.3125
Larva_282,0.125
Larva_282,0.25
Larva_282,0.125
Larva_282,0.6875
Larva_282,0.125
Larva_282,1.3125
Larva_282,0.5625
Larva_282,0.375
Larva_282,0.3125
Larva_282,0.625
Larva_282,0.3125
Larva_282,0.4375
Larva_282,0.8125
Larva_282,0.125
Larva_282,0.1875
Larva_282,0.125
Larva_282,0.125
Larva_282,0.1875
Larva_282,0.5625
Larva_282,0.1875
Larva_282,0.3125
Larva_282,0.125
Larva_282,0.1875
Larva_282,0.4375
Larva_282,0.25
Larva_282,0.125
Larva_282,0.1875
Larva_282,0.125
Larva_283,0.375
Larva_283,0.125
Larva_283,0.5625
Larva_283,0.625
Larva_283,0.625
Larva_283,0.3125
Larva_283,0.1875
Larva_283,0.125
Larva_283,1.5625
Larva_283,0.1875
Larva_283,0.625
Larva_283,0.3125
Larva_283,0.3125
Larva_283,0.375
Larva_283,0.5
Larva_283,0.125
Larva_283,0.1875
Larva_283,0.125
Larva_283,0.4375
Larva_283,0.125
Larva_283,0.125
Larva_283,0.3125
Larva_283,0.1875
Larva_283,0.375
Larva_283,0.9375
Larva_283,0.125
Larva_283,0.75
Larva_283,0.375
Larva_283,0.25
Larva_283,0.125
Larva_283,0.8125
Larva_283,0.125
Larva_283,0.1875
Larva_283,0.1875
Larva_283,0.125
Larva_283,0.125
Larva_283,0.4375
Larva_283,0.8125
Larva_283,0.1875
Larva_283,1.25
Larva_283,0.125
Larva_283,0.125
Larva_283,0.25
Larva_283,0.25
Larva_283,0.25
Larva_283,0.1875
Larva_283,0.1875
Larva_283,0.25
Larva_283,0.1875
Larva_283,0.125
Larva_284,0.25
Larva_284,0.1875
Larva_284,0.125
Larva_284,0.4375
Larva_284,0.375
Larva_284,0.125
Larva_284,0.875
Larva_284,0.125
Larva_284,0.8125
Larva_284,0.125
Larva_284,0.5
Larva_284,0.125
Larva_284,0.125
Larva_284,0.4375
Larva_284,0.4375
Larva_284,0.875
Larva_284,0.75
Larva_284,0.125
Larva_284,0.75
Larva_284,0.3125
Larva_284,0.25
Larva_284,0.125
Larva_284,0.6875
Larva_284,0.3125
Larva_284,0.1875
Larva_284,0.5
Larva_284,0.125
Larva_284,0.125
Larva_284,0.125
Larva_284,0.125
Larva_284,0.1875
Larva_284,0.4375
Larva_284,0.25
Larva_284,0.4375
Larva_284,0.125
Larva_284,0.125
Larva_284,0.4375
Larva_284,0.25
Larva_284,0.1875
Larva_284,0.1875
Larva_284,0.5625
Larva_284,0.125
Larva_285,0.3125
Larva_285,0.125
Larva_285,0.1875
Larva_285,0.5625
Larva_285,1.8125
Larva_285,0.125
Larva_285,0.4375
Larva_285,0.125
Larva_285,0.4375
Larva_285,0.125
Larva_285,0.5
Larva_285,0.5625
Larva_285,0.375
Larva_285,0.125
Larva_285,0.25
Larva_285,0.125
Larva_285,0.5
Larva_285,0.25
Larva_285,0.5
Larva_285,0.125
Larva_285,0.125
Larva_285,0.1875
Larva_285,0.25
Larva_285,0.1875
Larva_285,0.5
Larva_285,0.375
Larva_285,0.3125
Larva_285,0.625
Larva_285,0.125
Larva_285,0.625
Larva_285,0.3125
Larva_29,0.125
Larva_29,0.125
Larva_29,0.1875
Larva_29,0.5625
Larva_290,0.8125
Larva_290,0.375
Larva_290,0.4375
Larva_290,0.1875
Larva_290,0.3125
Larva_290,0.125
Larva_290,2.25
Larva_290,0.1875
Larva_290,0.5625
Larva_290,0.125
Larva_290,0.5
Larva_290,0.125
Larva_290,0.1875
Larva_290,0.6875
Larva_290,0.1875
Larva_290,1.5625
Larva_291,0.125
Larva_291,0.25
Larva_291,0.125
Larva_291,0.375
Larva_291,0.4375
Larva_291,0.1875
Larva_291,1.9375
Larva_291,0.125
Larva_291,0.5
Larva_291,0.125
Larva_291,0.25
Larva_296,0.5
Larva_296,0.125
Larva_296,1.875
Larva_296,0.5
Larva_296,0.4375
Larva_296,0.3125
Larva_296,0.25
Larva_296,0.875
Larva_296,0.125
Larva_296,0.625
Larva_296,1.1875
Larva_296,0.125
Larva_296,0.4375
Larva_297,0.4375
Larva_297,0.125
Larva_297,0.125
Larva_297,0.125
Larva_297,0.3125
Larva_297,0.125
Larva_297,0.3125
Larva_297,0.6875
Larva_297,0.125
Larva_297,0.125
Larva_297,0.1875
Larva_297,0.125
Larva_297,0.625
Larva_297,0.75
Larva_297,0.5625
Larva_297,0.1875
Larva_297,0.3125
Larva_297,0.125
Larva_297,0.25
Larva_297,0.125
Larva_297,0.125
Larva_297,0.1875
Larva_298,1.125
Larva_298,0.9375
Larva_298,1.125
Larva_298,0.5
Larva_298,0.25
Larva_298,0.1875
Larva_298,1.5625
Larva_299,0.125
Larva_299,0.125
Larva_299,0.1875
Larva_299,0.25
Larva_299,0.25
Larva_299,0.375
Larva_299,0.125
Larva_3,0.125
Larva_3,0.125
Larva_3,0.4375
Larva_3,0.125
Larva_3,0.5625
Larva_3,0.625
Larva_3,0.375
Larva_3,1.1875
Larva_3,0.375
Larva_3,0.5625
Larva_3,0.125
Larva_3,0.125
Larva_3,3.0
Larva_3,0.1875
Larva_3,0.1875
Larva_3,0.125
Larva_300,0.1875
Larva_300,0.375
Larva_300,0.3125
Larva_300,0.125
Larva_300,1.4375
Larva_300,0.125
Larva_300,0.125
Larva_300,0.375
Larva_300,0.125
Larva_300,0.125
Larva_300,0.125
Larva_300,0.125
Larva_300,0.8125
Larva_300,0.125
Larva_300,0.125
Larva_300,0.4375
Larva_300,0.375
Larva_32,0.5
Larva_32,0.125
Larva_32,0.375
Larva_32,0.3125
Larva_32,0.25
Larva_32,0.5
Larva_33,0.3125
Larva_33,0.4375
Larva_33,0.1875
Larva_33,0.125
Larva_33,0.1875
Larva_33,0.375
Larva_33,0.4375
Larva_33,0.1875
Larva_33,0.375
Larva_33,0.125
Larva_35,0.125
Larva_35,0.25
Larva_35,0.5625
Larva_35,0.5
Larva_35,0.875
Larva_35,0.25
Larva_35,0.375
Larva_35,0.25
Larva_35,0.125
Larva_35,0.5625
Larva_35,0.4375
Larva_35,0.125
Larva_35,0.375
Larva_35,0.25
Larva_35,0.75
Larva_35,0.5625
Larva_36,0.25
Larva_36,0.375
Larva_36,0.25
Larva_36,0.125
Larva_36,0.125
Larva_37,0.5
Larva_37,0.1875
Larva_37,0.3125
Larva_37,0.125
Larva_37,0.125
Larva_37,0.125
Larva_37,0.1875
Larva_37,0.4375
Larva_38,0.25
Larva_38,0.5
Larva_38,0.375
Larva_38,0.4375
Larva_38,0.125
Larva_38,0.3125
Larva_38,0.25
Larva_38,0.1875
Larva_38,0.5625
Larva_38,0.125
Larva_38,0.125
Larva_38,0.5
Larva_38,1.125
Larva_38,0.1875
Larva_38,0.1875
Larva_38,0.1875
Larva_38,0.1875
Larva_38,0.125
Larva_38,0.125
Larva_38,0.125
Larva_38,0.625
Larva_38,0.125
Larva_38,0.4375
Larva_38,0.25
Larva_39,0.3125
Larva_39,0.25
Larva_39,0.1875
Larva_39,0.1875
Larva_39,0.25
Larva_39,0.125
Larva_39,0.25
Larva_39,0.4375
Larva_39,0.625
Larva_39,0.5625
Larva_39,0.5625
Larva_39,0.8125
Larva_39,0.1875
Larva_39,0.1875
Larva_39,0.375
Larva_39,0.4375
Larva_39,0.3125
Larva_39,0.625
Larva_39,0.125
Larva_39,0.125
Larva_39,6.6875
Larva_39,0.25
Larva_4,0.125
Larva_4,0.375
Larva_4,0.3125
Larva_4,0.3125
Larva_4,1.3125
Larva_4,0.125
Larva_4,0.625
Larva_4,0.125
Larva_4,1.1875
Larva_4,0.6875
Larva_4,0.1875
Larva_4,0.4375
Larva_4,0.3125
Larva_4,0.125
Larva_4,0.25
Larva_4,0.75
Larva_4,0.125
Larva_4,0.125
Larva_4,0.3125
Larva_4,1.125
Larva_4,0.25
Larva_4,0.4375
Larva_4,0.6875
Larva_40,0.1875
Larva_40,0.875
Larva_40,0.125
Larva_40,0.125
Larva_40,0.125
Larva_40,0.1875
Larva_40,0.4375
Larva_40,0.3125
Larva_40,0.5
Larva_40,0.625
Larva_40,0.125
Larva_40,1.0625
Larva_40,0.1875
Larva_40,0.25
Larva_40,0.75
Larva_40,0.25
Larva_40,1.0625
Larva_40,0.1875
Larva_40,0.875
Larva_40,0.25
Larva_40,0.75
Larva_40,0.125
Larva_40,0.3125
Larva_40,0.5
Larva_40,0.25
Larva_40,0.1875
Larva_40,0.5625
Larva_40,0.4375
Larva_40,0.9375
Larva_40,0.125
Larva_40,0.375
Larva_40,0.125
Larva_40,0.125
Larva_40,0.5
Larva_40,0.25
Larva_40,0.5625
Larva_40,0.5625
Larva_40,1.25
Larva_40,0.3125
Larva_40,0.125
Larva_40,0.375
Larva_40,0.6875
Larva_40,0.125
Larva_40,0.125
Larva_40,0.25
Larva_40,0.75
Larva_40,0.125
Larva_40,0.125
Larva_42,0.25
Larva_42,0.25
Larva_42,0.6875
Larva_42,0.1875
Larva_42,0.1875
Larva_42,0.6875
Larva_42,1.0625
Larva_42,0.125
Larva_42,1.125
Larva_42,0.125
Larva_42,0.25
Larva_42,0.125
Larva_42,0.375
Larva_42,0.125
Larva_42,0.1875
Larva_42,0.4375
Larva_42,0.125
Larva_42,0.1875
Larva_42,0.3125
Larva_42,0.875
Larva_42,0.1875
Larva_43,0.125
Larva_43,0.3125
Larva_43,0.125
Larva_43,0.375
Larva_43,0.4375
Larva_43,0.25
Larva_43,0.4375
Larva_43,0.125
Larva_43,0.625
Larva_43,0.375
Larva_43,0.25
Larva_43,0.6875
Larva_43,0.25
Larva_43,0.125
Larva_43,0.1875
Larva_46,0.125
Larva_46,0.3125
Larva_46,0.5
Larva_46,0.4375
Larva_46,1.0
Larva_46,0.8125
Larva_46,0.3125
Larva_46,0.4375
Larva_46,0.6875
Larva_46,0.1875
Larva_46,0.125
Larva_46,0.375
Larva_46,0.1875
Larva_46,1.0
Larva_46,0.1875
Larva_46,0.125
Larva_46,0.125
Larva_46,0.125
Larva_46,0.125
Larva_46,0.3125
Larva_46,0.125
Larva_46,0.1875
Larva_46,0.3125
Larva_46,1.0625
Larva_46,0.1875
Larva_47,0.125
Larva_47,0.25
Larva_47,0.375
Larva_47,1.6875
Larva_47,0.3125
Larva_47,0.125
Larva_47,0.5
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.25
Larva_47,0.875
Larva_47,0.625
Larva_47,0.125
Larva_47,0.625
Larva_47,0.1875
Larva_47,0.4375
Larva_47,0.125
Larva_47,0.25
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.125
Larva_47,1.875
Larva_47,0.125
Larva_47,0.25
Larva_47,0.125
Larva_47,0.125
Larva_47,0.6875
Larva_47,0.375
Larva_47,0.1875
Larva_47,0.1875
Larva_47,0.25
Larva_47,0.125
Larva_47,0.75
Larva_47,0.125
Larva_47,0.125
Larva_47,0.4375
Larva_47,0.125
Larva_47,0.25
Larva_47,2.0
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.75
Larva_47,0.125
Larva_47,1.125
Larva_47,0.25
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.1875
Larva_47,0.625
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.1875
Larva_47,0.125
Larva_47,0.5
Larva_47,0.125
Larva_47,0.8125
Larva_47,0.6875
Larva_47,0.5625
Larva_47,0.125
Larva_47,0.8125
Larva_47,0.1875
Larva_47,0.25
Larva_47,0.125
Larva_48,0.75
Larva_48,0.3125
Larva_48,0.5
Larva_48,1.125
Larva_48,0.125
Larva_48,0.125
Larva_50,0.625
Larva_50,0.1875
Larva_50,0.8125
Larva_50,0.4375
Larva_50,0.1875
Larva_50,0.625
Larva_50,0.25
Larva_50,0.1875
Larva_50,0.75
Larva_50,0.9375
Larva_50,0.1875
Larva_50,0.375
Larva_50,0.5
Larva_50,0.125
Larva_50,0.1875
Larva_51,0.25
Larva_51,0.125
Larva_51,0.125
Larva_51,0.125
Larva_51,0.375
Larva_51,0.125
Larva_52,0.5625
Larva_52,0.5
Larva_52,1.0
Larva_52,0.125
Larva_52,0.125
Larva_52,0.25
Larva_52,0.125
Larva_52,0.5
Larva_52,0.5
Larva_52,0.5
Larva_52,0.25
Larva_52,0.3125
Larva_52,1.1875
Larva_52,0.625
Larva_52,0.125
Larva_52,0.5
Larva_52,0.125
Larva_53,0.4375
Larva_53,0.1875
Larva_53,0.125
Larva_53,2.6875
Larva_53,0.625
Larva_53,0.125
Larva_53,0.5625
Larva_53,0.125
Larva_53,0.375
Larva_54,0.125
Larva_54,0.4375
Larva_54,0.1875
Larva_54,0.25
Larva_54,0.4375
Larva_54,0.125
Larva_54,0.5625
Larva_54,0.8125
Larva_54,0.3125
Larva_54,0.125
Larva_54,1.6875
Larva_54,0.3125
Larva_54,0.375
Larva_54,0.25
Larva_54,0.1875
Larva_54,0.125
Larva_54,0.1875
Larva_54,0.25
Larva_54,0.3125
Larva_54,0.25
Larva_54,0.25
Larva_54,0.375
Larva_57,0.1875
Larva_57,0.1875
Larva_57,0.6875
Larva_57,0.1875
Larva_57,0.4375
Larva_57,0.1875
Larva_57,0.125
Larva_57,0.3125
Larva_57,0.25
Larva_57,0.5625
Larva_57,0.125
Larva_57,0.25
Larva_57,0.375
Larva_58,0.375
Larva_58,0.1875
Larva_58,1.3125
Larva_58,0.1875
Larva_58,0.375
Larva_58,0.5
Larva_58,0.5
Larva_58,0.1875
Larva_58,0.3125
Larva_58,0.125
Larva_58,1.25
Larva_58,0.5625
Larva_58,0.25
Larva_58,0.625
Larva_58,0.1875
Larva_58,0.75
Larva_58,0.5625
Larva_58,0.875
Larva_58,1.25
Larva_58,0.625
Larva_58,0.125
Larva_58,0.375
Larva_58,0.125
Larva_58,0.875
Larva_58,0.5
Larva_58,1.1875
Larva_58,0.1875
Larva_58,0.25
Larva_58,0.625
Larva_58,0.5
Larva_58,0.8125
Larva_58,0.4375
Larva_58,0.4375
Larva_58,0.125
Larva_58,0.625
Larva_58,0.5
Larva_58,0.75
Larva_58,1.125
Larva_58,1.1875
Larva_58,1.4375
Larva_58,0.5
Larva_58,0.125
Larva_58,0.25
Larva_58,1.1875
Larva_58,0.25
Larva_58,0.4375
Larva_58,0.3125
Larva_58,0.3125
Larva_58,0.375
Larva_58,1.375
Larva_59,0.5
Larva_59,0.375
Larva_59,0.5
Larva_59,0.375
Larva_59,0.125
Larva_59,0.625
Larva_59,0.125
Larva_59,0.1875
Larva_59,0.1875
Larva_59,0.75
Larva_59,0.125
Larva_59,0.75
Larva_59,0.125
Larva_59,0.375
Larva_59,0.4375
Larva_59,0.6875
Larva_59,0.125
Larva_59,0.125
Larva_59,0.1875
Larva_59,0.375
Larva_59,0.125
Larva_59,1.0625
Larva_59,0.3125
Larva_59,0.3125
Larva_59,0.125
Larva_59,0.375
Larva_6,0.25
Larva_6,0.875
Larva_6,0.3125
Larva_6,0.125
Larva_6,0.5
Larva_6,0.25
Larva_6,0.4375
Larva_6,0.5
Larva_6,1.8125
Larva_6,0.1875
Larva_6,0.1875
Larva_6,0.125
Larva_6,1.25
Larva_6,0.125
Larva_6,0.6875
Larva_6,0.9375
Larva_6,0.375
Larva_61,0.25
Larva_61,0.125
Larva_61,0.125
Larva_61,0.1875
Larva_61,0.5
Larva_61,1.125
Larva_61,0.125
Larva_61,0.125
Larva_61,0.5625
Larva_61,0.125
Larva_61,0.375
Larva_61,0.375
Larva_61,0.3125
Larva_61,0.375
Larva_61,0.625
Larva_61,0.125
Larva_61,0.125
Larva_61,0.3125
Larva_61,0.1875
Larva_61,0.125
Larva_61,0.375
Larva_61,0.25
Larva_61,0.3125
Larva_61,0.3125
Larva_61,0.125
Larva_61,0.125
Larva_61,0.125
Larva_61,0.8125
Larva_61,0.125
Larva_61,0.1875
Larva_61,0.125
Larva_61,0.3125
Larva_67,0.5
Larva_67,0.25
Larva_67,0.9375
Larva_67,1.25
Larva_67,0.25
Larva_67,0.3125
Larva_67,0.125
Larva_67,0.3125
Larva_67,0.125
Larva_67,0.5
Larva_68,0.125
Larva_68,0.25
Larva_68,0.25
Larva_68,0.1875
Larva_68,0.125
Larva_68,0.125
Larva_68,0.25
Larva_68,0.125
Larva_68,0.625
Larva_68,0.125
Larva_68,0.6875
Larva_68,0.375
Larva_68,0.125
Larva_68,0.1875
Larva_68,0.3125
Larva_68,0.4375
Larva_68,0.5625
Larva_69,0.375
Larva_69,0.3125
Larva_69,0.25
Larva_69,1.25
Larva_69,0.25
Larva_69,0.25
Larva_69,0.5625
Larva_69,1.0625
Larva_69,0.5
Larva_69,0.625
Larva_69,0.75
Larva_69,0.4375
Larva_69,0.1875
Larva_69,0.125
Larva_7,0.875
Larva_7,0.1875
Larva_7,0.5625
Larva_7,0.25
Larva_7,0.625
Larva_7,0.1875
Larva_7,0.875
Larva_7,0.9375
Larva_7,0.5
Larva_7,0.375
Larva_7,0.9375
Larva_7,0.8125
Larva_7,0.375
Larva_7,0.8125
Larva_71,0.125
Larva_71,0.125
Larva_71,0.125
Larva_71,0.375
Larva_71,0.1875
Larva_71,0.9375
Larva_71,0.25
Larva_71,0.4375
Larva_71,0.1875
Larva_71,0.75
Larva_71,0.125
Larva_71,0.75
Larva_71,0.125
Larva_71,0.25
Larva_71,0.1875
Larva_71,0.5
Larva_72,0.25
Larva_72,0.25
Larva_72,0.3125
Larva_72,0.4375
Larva_72,0.25
Larva_72,0.125
Larva_72,0.125
Larva_72,0.625
Larva_72,0.25
Larva_72,1.5
Larva_72,0.125
Larva_72,0.1875
Larva_72,1.0625
Larva_72,0.3125
Larva_72,0.9375
Larva_72,0.25
Larva_72,0.5625
Larva_72,0.1875
Larva_72,0.125
Larva_72,0.75
Larva_72,0.25
Larva_72,0.1875
Larva_72,0.1875
Larva_72,0.125
Larva_72,0.125
Larva_72,1.0625
Larva_72,0.25
Larva_72,0.125
Larva_72,0.5625
Larva_72,0.5
Larva_72,0.8125
Larva_72,0.125
Larva_72,2.25
Larva_72,0.75
Larva_72,0.1875
Larva_72,0.125
Larva_72,0.25
Larva_72,0.125
Larva_72,0.8125
Larva_72,0.1875
Larva_72,0.5625
Larva_72,0.25
Larva_76,0.1875
Larva_76,0.4375
Larva_76,0.125
Larva_76,0.3125
Larva_76,0.1875
Larva_76,0.1875
Larva_76,0.4375
Larva_76,0.125
Larva_76,0.1875
Larva_76,0.1875
Larva_76,0.4375
Larva_76,0.125
Larva_76,0.1875
Larva_76,0.125
Larva_76,0.1875
Larva_76,0.1875
Larva_76,0.6875
Larva_76,0.75
Larva_76,0.4375
Larva_76,0.125
Larva_78,0.3125
Larva_78,0.4375
Larva_78,0.3125
Larva_78,0.375
