AgentID,stridechain_length
Larva_244,1.0
Larva_244,1.0
Larva_244,1.0
Larva_244,34.0
Larva_244,1.0
Larva_244,2.0
Larva_244,2.0
Larva_244,4.0
Larva_244,1.0
Larva_244,12.0
Larva_244,1.0
Larva_244,8.0
Larva_244,2.0
Larva_244,3.0
Larva_244,12.0
Larva_244,2.0
Larva_244,9.0
Larva_244,2.0
Larva_244,3.0
Larva_244,3.0
Larva_244,2.0
Larva_244,16.0
Larva_245,18.0
Larva_245,18.0
Larva_245,8.0
Larva_245,2.0
Larva_245,1.0
Larva_245,7.0
Larva_245,2.0
Larva_245,5.0
Larva_245,4.0
Larva_245,2.0
Larva_245,1.0
Larva_245,8.0
Larva_245,1.0
Larva_245,3.0
Larva_245,1.0
Larva_245,2.0
Larva_245,2.0
Larva_245,4.0
Larva_245,4.0
Larva_245,8.0
Larva_245,1.0
Larva_245,2.0
Larva_245,3.0
Larva_245,2.0
Larva_245,1.0
Larva_245,2.0
Larva_245,4.0
Larva_245,1.0
Larva_245,1.0
Larva_245,21.0
Larva_245,8.0
Larva_245,15.0
Larva_245,1.0
Larva_245,2.0
Larva_245,1.0
Larva_245,6.0
Larva_245,6.0
Larva_246,1.0
Larva_246,9.0
Larva_246,2.0
Larva_246,2.0
Larva_246,6.0
Larva_246,4.0
Larva_246,12.0
Larva_246,3.0
Larva_246,3.0
Larva_246,6.0
Larva_246,2.0
Larva_246,1.0
Larva_246,2.0
Larva_246,4.0
Larva_246,7.0
Larva_246,10.0
Larva_246,2.0
Larva_246,2.0
Larva_246,1.0
Larva_246,1.0
Larva_246,1.0
Larva_246,4.0
Larva_246,1.0
Larva_246,8.0
Larva_246,1.0
Larva_246,1.0
Larva_246,2.0
Larva_246,5.0
Larva_246,2.0
Larva_246,1.0
Larva_246,8.0
Larva_246,5.0
Larva_246,3.0
Larva_246,1.0
Larva_246,8.0
Larva_246,5.0
Larva_246,2.0
Larva_246,11.0
Larva_246,8.0
Larva_246,3.0
Larva_250,3.0
Larva_250,10.0
Larva_250,4.0
Larva_250,3.0
Larva_250,3.0
Larva_250,15.0
Larva_250,11.0
Larva_250,4.0
Larva_250,4.0
Larva_250,2.0
Larva_250,2.0
Larva_250,2.0
Larva_250,1.0
Larva_250,42.0
Larva_250,8.0
Larva_250,2.0
Larva_250,1.0
Larva_250,1.0
Larva_250,2.0
Larva_250,5.0
Larva_250,27.0
Larva_250,2.0
Larva_250,3.0
Larva_250,7.0
Larva_250,4.0
Larva_250,2.0
Larva_250,11.0
Larva_250,1.0
Larva_250,1.0
Larva_250,1.0
Larva_250,6.0
Larva_250,2.0
Larva_253,2.0
Larva_253,1.0
Larva_253,1.0
Larva_253,3.0
Larva_253,1.0
Larva_253,3.0
Larva_253,3.0
Larva_253,4.0
Larva_253,2.0
Larva_253,1.0
Larva_253,4.0
Larva_253,2.0
Larva_253,7.0
Larva_253,3.0
Larva_253,1.0
Larva_253,6.0
Larva_253,3.0
Larva_253,1.0
Larva_253,1.0
Larva_253,7.0
Larva_253,10.0
Larva_253,5.0
Larva_253,7.0
Larva_253,9.0
Larva_253,3.0
Larva_253,1.0
Larva_253,14.0
Larva_253,1.0
Larva_253,1.0
Larva_253,1.0
Larva_253,1.0
Larva_253,6.0
Larva_253,4.0
Larva_253,2.0
Larva_253,2.0
Larva_253,7.0
Larva_253,1.0
Larva_253,2.0
Larva_253,2.0
Larva_253,1.0
Larva_253,2.0
Larva_253,1.0
Larva_253,1.0
Larva_253,20.0
Larva_253,3.0
Larva_253,1.0
Larva_254,2.0
Larva_254,10.0
Larva_254,5.0
Larva_254,5.0
Larva_254,8.0
Larva_254,1.0
Larva_254,5.0
Larva_254,6.0
Larva_254,2.0
Larva_254,1.0
Larva_254,4.0
Larva_254,4.0
Larva_254,2.0
Larva_254,2.0
Larva_254,6.0
Larva_254,15.0
Larva_254,5.0
Larva_254,10.0
Larva_254,2.0
Larva_254,3.0
Larva_254,18.0
Larva_254,2.0
Larva_254,1.0
Larva_254,1.0
Larva_254,6.0
Larva_254,19.0
Larva_254,15.0
Larva_254,2.0
Larva_257,34.0
Larva_257,2.0
Larva_257,3.0
Larva_257,4.0
Larva_257,4.0
Larva_257,1.0
Larva_257,7.0
Larva_257,2.0
Larva_257,12.0
Larva_257,12.0
Larva_257,1.0
Larva_257,7.0
Larva_257,4.0
Larva_257,1.0
Larva_257,2.0
Larva_257,6.0
Larva_257,1.0
Larva_257,13.0
Larva_257,1.0
Larva_257,2.0
Larva_257,13.0
Larva_257,2.0
Larva_257,1.0
Larva_257,8.0
Larva_257,2.0
Larva_257,12.0
Larva_257,5.0
Larva_257,2.0
Larva_257,2.0
Larva_257,1.0
Larva_257,4.0
Larva_257,1.0
Larva_257,5.0
Larva_257,1.0
Larva_257,2.0
Larva_257,1.0
Larva_257,4.0
Larva_257,7.0
Larva_257,1.0
Larva_257,4.0
Larva_257,6.0
Larva_259,14.0
Larva_259,38.0
Larva_259,30.0
Larva_259,20.0
Larva_259,10.0
Larva_259,3.0
Larva_259,32.0
Larva_259,30.0
Larva_259,6.0
Larva_259,28.0
Larva_259,23.0
Larva_259,12.0
Larva_259,3.0
Larva_261,24.0
Larva_261,25.0
Larva_261,7.0
Larva_261,3.0
Larva_261,16.0
Larva_261,75.0
Larva_261,1.0
Larva_261,4.0
Larva_261,26.0
Larva_261,10.0
Larva_261,26.0
Larva_262,19.0
Larva_262,5.0
Larva_262,11.0
Larva_262,60.0
Larva_262,6.0
Larva_262,4.0
Larva_262,24.0
Larva_262,10.0
Larva_262,3.0
Larva_262,54.0
Larva_262,16.0
Larva_262,9.0
Larva_265,3.0
Larva_265,11.0
Larva_265,6.0
Larva_265,17.0
Larva_265,10.0
Larva_265,1.0
Larva_265,1.0
Larva_265,4.0
Larva_265,2.0
Larva_265,28.0
Larva_265,27.0
Larva_265,1.0
Larva_265,90.0
Larva_265,10.0
Larva_266,12.0
Larva_266,13.0
Larva_266,2.0
Larva_266,8.0
Larva_266,4.0
Larva_266,6.0
Larva_266,1.0
Larva_266,1.0
Larva_266,30.0
Larva_266,13.0
Larva_266,1.0
Larva_266,5.0
Larva_266,3.0
Larva_266,12.0
Larva_266,7.0
Larva_266,1.0
Larva_266,7.0
Larva_266,4.0
Larva_266,5.0
Larva_266,1.0
Larva_266,1.0
Larva_266,9.0
Larva_266,46.0
Larva_266,1.0
Larva_266,3.0
Larva_267,3.0
Larva_267,117.0
Larva_267,15.0
Larva_267,6.0
Larva_267,107.0
Larva_27,13.0
Larva_27,5.0
Larva_27,3.0
Larva_27,2.0
Larva_27,2.0
Larva_27,6.0
Larva_27,8.0
Larva_27,5.0
Larva_27,2.0
Larva_27,1.0
Larva_27,2.0
Larva_27,4.0
Larva_27,13.0
Larva_27,7.0
Larva_27,21.0
Larva_27,6.0
Larva_27,1.0
Larva_27,7.0
Larva_27,5.0
Larva_27,6.0
Larva_27,6.0
Larva_27,4.0
Larva_27,1.0
Larva_27,1.0
Larva_27,5.0
Larva_27,3.0
Larva_27,4.0
Larva_27,4.0
Larva_27,4.0
Larva_27,1.0
Larva_27,18.0
Larva_27,3.0
Larva_27,4.0
Larva_27,2.0
Larva_27,6.0
Larva_271,68.0
Larva_271,6.0
Larva_271,29.0
Larva_271,10.0
Larva_271,44.0
Larva_271,22.0
Larva_271,8.0
Larva_271,21.0
Larva_271,4.0
Larva_271,14.0
Larva_272,4.0
Larva_272,3.0
Larva_272,7.0
Larva_272,3.0
Larva_272,4.0
Larva_272,3.0
Larva_272,4.0
Larva_272,50.0
Larva_272,4.0
Larva_272,1.0
Larva_272,4.0
Larva_272,3.0
Larva_272,4.0
Larva_272,9.0
Larva_272,18.0
Larva_272,3.0
Larva_272,5.0
Larva_272,2.0
Larva_272,11.0
Larva_272,1.0
Larva_272,1.0
Larva_272,1.0
Larva_272,2.0
Larva_272,1.0
Larva_272,3.0
Larva_272,3.0
Larva_272,2.0
Larva_272,4.0
Larva_273,2.0
Larva_273,5.0
Larva_273,25.0
Larva_273,23.0
Larva_273,6.0
Larva_273,5.0
Larva_273,6.0
Larva_273,2.0
Larva_273,6.0
Larva_273,7.0
Larva_273,1.0
Larva_273,5.0
Larva_273,12.0
Larva_273,8.0
Larva_273,7.0
Larva_273,17.0
Larva_273,3.0
Larva_273,44.0
Larva_273,3.0
Larva_273,19.0
Larva_273,1.0
Larva_274,24.0
Larva_274,1.0
Larva_274,24.0
Larva_274,20.0
Larva_274,44.0
Larva_274,91.0
Larva_274,32.0
Larva_277,1.0
Larva_277,16.0
Larva_277,6.0
Larva_277,19.0
Larva_277,9.0
Larva_277,2.0
Larva_277,6.0
Larva_277,15.0
Larva_277,3.0
Larva_277,2.0
Larva_277,3.0
Larva_277,1.0
Larva_277,5.0
Larva_277,5.0
Larva_277,17.0
Larva_277,2.0
Larva_277,21.0
Larva_277,11.0
Larva_277,3.0
Larva_277,1.0
Larva_277,3.0
Larva_277,6.0
Larva_277,1.0
Larva_277,10.0
Larva_277,10.0
Larva_278,4.0
Larva_278,2.0
Larva_278,1.0
Larva_278,4.0
Larva_278,3.0
Larva_278,1.0
Larva_278,4.0
Larva_278,10.0
Larva_278,1.0
Larva_278,17.0
Larva_278,2.0
Larva_278,14.0
Larva_278,11.0
Larva_278,8.0
Larva_278,4.0
Larva_278,2.0
Larva_278,3.0
Larva_278,3.0
Larva_278,3.0
Larva_278,16.0
Larva_278,20.0
Larva_278,4.0
Larva_278,4.0
Larva_278,2.0
Larva_278,1.0
Larva_278,6.0
Larva_278,5.0
Larva_278,9.0
Larva_279,3.0
Larva_279,4.0
Larva_279,10.0
Larva_279,37.0
Larva_279,5.0
Larva_279,5.0
Larva_279,1.0
Larva_279,3.0
Larva_279,1.0
Larva_279,15.0
Larva_279,7.0
Larva_279,1.0
Larva_279,2.0
Larva_279,1.0
Larva_279,11.0
Larva_279,1.0
Larva_279,1.0
Larva_279,2.0
Larva_279,1.0
Larva_279,2.0
Larva_279,1.0
Larva_279,4.0
Larva_279,2.0
Larva_279,3.0
Larva_279,1.0
Larva_279,3.0
Larva_279,6.0
Larva_279,1.0
Larva_279,2.0
Larva_279,1.0
Larva_279,4.0
Larva_279,5.0
Larva_279,6.0
Larva_281,2.0
Larva_281,10.0
Larva_281,30.0
Larva_281,12.0
Larva_281,18.0
Larva_281,7.0
Larva_281,8.0
Larva_281,5.0
Larva_281,24.0
Larva_281,5.0
Larva_281,1.0
Larva_281,5.0
Larva_281,2.0
Larva_281,1.0
Larva_281,1.0
Larva_281,3.0
Larva_281,3.0
Larva_281,2.0
Larva_281,1.0
Larva_281,12.0
Larva_281,1.0
Larva_281,1.0
Larva_281,6.0
Larva_281,5.0
Larva_281,4.0
Larva_282,4.0
Larva_282,4.0
Larva_282,2.0
Larva_282,5.0
Larva_282,5.0
Larva_282,3.0
Larva_282,9.0
Larva_282,7.0
Larva_282,1.0
Larva_282,6.0
Larva_282,8.0
Larva_282,5.0
Larva_282,5.0
Larva_282,3.0
Larva_282,1.0
Larva_282,7.0
Larva_282,3.0
Larva_282,1.0
Larva_282,5.0
Larva_282,2.0
Larva_282,7.0
Larva_282,3.0
Larva_282,2.0
Larva_282,6.0
Larva_282,5.0
Larva_282,1.0
Larva_282,5.0
Larva_282,3.0
Larva_282,6.0
Larva_282,2.0
Larva_282,3.0
Larva_282,5.0
Larva_282,1.0
Larva_282,15.0
Larva_283,7.0
Larva_283,1.0
Larva_283,4.0
Larva_283,1.0
Larva_283,5.0
Larva_283,8.0
Larva_283,7.0
Larva_283,5.0
Larva_283,2.0
Larva_283,3.0
Larva_283,2.0
Larva_283,3.0
Larva_283,2.0
Larva_283,1.0
Larva_283,1.0
Larva_283,2.0
Larva_283,7.0
Larva_283,24.0
Larva_283,1.0
Larva_283,1.0
Larva_283,2.0
Larva_283,3.0
Larva_283,1.0
Larva_283,3.0
Larva_283,4.0
Larva_283,1.0
Larva_283,2.0
Larva_283,1.0
Larva_283,2.0
Larva_283,6.0
Larva_283,3.0
Larva_283,1.0
Larva_283,2.0
Larva_283,3.0
Larva_283,1.0
Larva_283,1.0
Larva_283,1.0
Larva_283,4.0
Larva_283,7.0
Larva_283,4.0
Larva_283,3.0
Larva_284,9.0
Larva_284,4.0
Larva_284,2.0
Larva_284,8.0
Larva_284,7.0
Larva_284,2.0
Larva_284,17.0
Larva_284,4.0
Larva_284,7.0
Larva_284,4.0
Larva_284,2.0
Larva_284,5.0
Larva_284,1.0
Larva_284,1.0
Larva_284,2.0
Larva_284,5.0
Larva_284,2.0
Larva_284,29.0
Larva_284,6.0
Larva_284,1.0
Larva_284,6.0
Larva_284,2.0
Larva_284,12.0
Larva_284,6.0
Larva_284,1.0
Larva_284,5.0
Larva_284,2.0
Larva_284,4.0
Larva_284,5.0
Larva_285,3.0
Larva_285,5.0
Larva_285,3.0
Larva_285,15.0
Larva_285,1.0
Larva_285,7.0
Larva_285,3.0
Larva_285,1.0
Larva_285,3.0
Larva_285,8.0
Larva_285,11.0
Larva_285,1.0
Larva_285,2.0
Larva_285,4.0
Larva_285,1.0
Larva_285,2.0
Larva_285,2.0
Larva_285,1.0
Larva_285,3.0
Larva_285,3.0
Larva_285,2.0
Larva_285,6.0
Larva_285,1.0
Larva_285,11.0
Larva_285,5.0
Larva_285,3.0
Larva_285,4.0
Larva_285,2.0
Larva_285,3.0
Larva_285,3.0
Larva_285,2.0
Larva_285,3.0
Larva_285,6.0
Larva_285,4.0
Larva_285,13.0
Larva_285,20.0
Larva_285,6.0
Larva_285,1.0
Larva_29,37.0
Larva_29,20.0
Larva_29,24.0
Larva_29,52.0
Larva_29,21.0
Larva_29,1.0
Larva_29,53.0
Larva_29,21.0
Larva_29,10.0
Larva_290,39.0
Larva_290,40.0
Larva_290,5.0
Larva_290,5.0
Larva_290,5.0
Larva_290,57.0
Larva_290,3.0
Larva_290,11.0
Larva_290,5.0
Larva_290,9.0
Larva_290,5.0
Larva_290,1.0
Larva_290,2.0
Larva_290,19.0
Larva_290,20.0
Larva_290,9.0
Larva_291,18.0
Larva_291,91.0
Larva_291,8.0
Larva_291,40.0
Larva_291,11.0
Larva_291,3.0
Larva_291,33.0
Larva_291,29.0
Larva_291,44.0
Larva_296,6.0
Larva_296,52.0
Larva_296,94.0
Larva_296,49.0
Larva_296,5.0
Larva_296,1.0
Larva_296,1.0
Larva_296,4.0
Larva_296,11.0
Larva_296,3.0
Larva_297,7.0
Larva_297,2.0
Larva_297,5.0
Larva_297,1.0
Larva_297,8.0
Larva_297,5.0
Larva_297,3.0
Larva_297,4.0
Larva_297,8.0
Larva_297,5.0
Larva_297,12.0
Larva_297,4.0
Larva_297,12.0
Larva_297,5.0
Larva_297,9.0
Larva_297,4.0
Larva_297,10.0
Larva_297,2.0
Larva_297,3.0
Larva_297,109.0
Larva_298,97.0
Larva_298,63.0
Larva_298,9.0
Larva_298,3.0
Larva_298,25.0
Larva_298,23.0
Larva_298,6.0
Larva_299,60.0
Larva_299,19.0
Larva_299,146.0
Larva_299,9.0
Larva_3,1.0
Larva_3,7.0
Larva_3,1.0
Larva_3,2.0
Larva_3,20.0
Larva_3,3.0
Larva_3,4.0
Larva_3,38.0
Larva_3,35.0
Larva_3,18.0
Larva_3,3.0
Larva_3,2.0
Larva_3,3.0
Larva_3,2.0
Larva_3,19.0
Larva_3,49.0
Larva_3,10.0
Larva_3,5.0
Larva_300,22.0
Larva_300,1.0
Larva_300,9.0
Larva_300,3.0
Larva_300,2.0
Larva_300,67.0
Larva_300,7.0
Larva_300,13.0
Larva_300,1.0
Larva_300,4.0
Larva_300,34.0
Larva_300,6.0
Larva_300,4.0
Larva_300,20.0
Larva_300,2.0
Larva_32,1.0
Larva_32,29.0
Larva_32,9.0
Larva_32,8.0
Larva_32,64.0
Larva_32,21.0
Larva_32,3.0
Larva_32,5.0
Larva_32,10.0
Larva_32,17.0
Larva_32,12.0
Larva_32,57.0
Larva_32,2.0
Larva_33,13.0
Larva_33,5.0
Larva_33,8.0
Larva_33,54.0
Larva_33,9.0
Larva_33,6.0
Larva_33,1.0
Larva_33,2.0
Larva_33,14.0
Larva_33,2.0
Larva_33,9.0
Larva_33,1.0
Larva_33,1.0
Larva_33,11.0
Larva_33,1.0
Larva_33,2.0
Larva_33,8.0
Larva_33,4.0
Larva_33,9.0
Larva_33,18.0
Larva_33,2.0
Larva_33,1.0
Larva_33,8.0
Larva_33,11.0
Larva_33,10.0
Larva_35,15.0
Larva_35,35.0
Larva_35,4.0
Larva_35,5.0
Larva_35,5.0
Larva_35,12.0
Larva_35,5.0
Larva_35,6.0
Larva_35,2.0
Larva_35,18.0
Larva_35,4.0
Larva_35,17.0
Larva_35,23.0
Larva_35,3.0
Larva_35,6.0
Larva_35,1.0
Larva_35,5.0
Larva_35,4.0
Larva_35,10.0
Larva_35,6.0
Larva_35,4.0
Larva_35,2.0
Larva_35,2.0
Larva_35,15.0
Larva_35,3.0
Larva_36,29.0
Larva_36,10.0
Larva_36,15.0
Larva_36,9.0
Larva_36,66.0
Larva_36,7.0
Larva_36,20.0
Larva_36,23.0
Larva_36,22.0
Larva_36,1.0
Larva_36,50.0
Larva_37,9.0
Larva_37,11.0
Larva_37,6.0
Larva_37,17.0
Larva_37,14.0
Larva_37,96.0
Larva_37,45.0
Larva_37,17.0
Larva_37,7.0
Larva_37,3.0
Larva_38,5.0
Larva_38,2.0
Larva_38,28.0
Larva_38,5.0
Larva_38,1.0
Larva_38,6.0
Larva_38,2.0
Larva_38,8.0
Larva_38,9.0
Larva_38,3.0
Larva_38,10.0
Larva_38,10.0
Larva_38,28.0
Larva_38,1.0
Larva_38,4.0
Larva_38,17.0
Larva_38,2.0
Larva_38,7.0
Larva_38,43.0
Larva_38,5.0
Larva_38,2.0
Larva_38,6.0
Larva_39,1.0
Larva_39,1.0
Larva_39,2.0
Larva_39,16.0
Larva_39,1.0
Larva_39,4.0
Larva_39,14.0
Larva_39,3.0
Larva_39,2.0
Larva_39,5.0
Larva_39,1.0
Larva_39,1.0
Larva_39,12.0
Larva_39,1.0
Larva_39,4.0
Larva_39,1.0
Larva_39,11.0
Larva_39,10.0
Larva_39,16.0
Larva_39,6.0
Larva_39,1.0
Larva_39,24.0
Larva_39,34.0
Larva_39,3.0
Larva_39,6.0
Larva_39,9.0
Larva_39,2.0
Larva_39,12.0
Larva_39,1.0
Larva_4,23.0
Larva_4,2.0
Larva_4,1.0
Larva_4,2.0
Larva_4,1.0
Larva_4,4.0
Larva_4,10.0
Larva_4,6.0
Larva_4,3.0
Larva_4,4.0
Larva_4,9.0
Larva_4,10.0
Larva_4,11.0
Larva_4,5.0
Larva_4,6.0
Larva_4,3.0
Larva_4,7.0
Larva_4,1.0
Larva_4,2.0
Larva_4,4.0
Larva_4,7.0
Larva_4,1.0
Larva_4,5.0
Larva_4,10.0
Larva_4,7.0
Larva_4,1.0
Larva_4,27.0
Larva_4,1.0
Larva_4,3.0
Larva_4,15.0
Larva_4,2.0
Larva_4,7.0
Larva_40,2.0
Larva_40,7.0
Larva_40,4.0
Larva_40,13.0
Larva_40,7.0
Larva_40,4.0
Larva_40,1.0
Larva_40,5.0
Larva_40,6.0
Larva_40,1.0
Larva_40,5.0
Larva_40,4.0
Larva_40,4.0
Larva_40,5.0
Larva_40,10.0
Larva_40,4.0
Larva_40,1.0
Larva_40,8.0
Larva_40,4.0
Larva_40,5.0
Larva_40,2.0
Larva_40,7.0
Larva_40,1.0
Larva_40,1.0
Larva_40,1.0
Larva_40,1.0
Larva_40,6.0
Larva_40,2.0
Larva_40,2.0
Larva_40,5.0
Larva_40,3.0
Larva_40,2.0
Larva_40,4.0
Larva_40,4.0
Larva_40,1.0
Larva_40,3.0
Larva_40,6.0
Larva_40,1.0
Larva_40,3.0
Larva_40,4.0
Larva_40,4.0
Larva_40,1.0
Larva_40,1.0
Larva_40,2.0
Larva_40,3.0
Larva_40,1.0
Larva_40,13.0
Larva_40,3.0
Larva_42,4.0
Larva_42,11.0
Larva_42,17.0
Larva_42,13.0
Larva_42,9.0
Larva_42,33.0
Larva_42,4.0
Larva_42,11.0
Larva_42,2.0
Larva_42,4.0
Larva_42,1.0
Larva_42,7.0
Larva_42,3.0
Larva_42,2.0
Larva_42,6.0
Larva_42,3.0
Larva_42,29.0
Larva_42,16.0
Larva_42,2.0
Larva_42,9.0
Larva_42,2.0
Larva_42,4.0
Larva_42,2.0
Larva_42,9.0
Larva_43,45.0
Larva_43,30.0
Larva_43,55.0
Larva_43,7.0
Larva_43,4.0
Larva_43,12.0
Larva_43,16.0
Larva_43,22.0
Larva_43,1.0
Larva_43,1.0
Larva_43,12.0
Larva_43,9.0
Larva_43,10.0
Larva_43,10.0
Larva_43,2.0
Larva_46,15.0
Larva_46,5.0
Larva_46,9.0
Larva_46,1.0
Larva_46,1.0
Larva_46,31.0
Larva_46,2.0
Larva_46,6.0
Larva_46,14.0
Larva_46,3.0
Larva_46,4.0
Larva_46,28.0
Larva_46,19.0
Larva_46,14.0
Larva_46,26.0
Larva_46,1.0
Larva_46,6.0
Larva_46,2.0
Larva_46,2.0
Larva_46,23.0
Larva_47,1.0
Larva_47,1.0
Larva_47,5.0
Larva_47,2.0
Larva_47,1.0
Larva_47,5.0
Larva_47,1.0
Larva_47,1.0
Larva_47,2.0
Larva_47,2.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,2.0
Larva_47,3.0
Larva_47,5.0
Larva_47,2.0
Larva_47,1.0
Larva_47,1.0
Larva_47,23.0
Larva_47,1.0
Larva_47,9.0
Larva_47,2.0
Larva_47,2.0
Larva_47,1.0
Larva_47,3.0
Larva_47,5.0
Larva_47,2.0
Larva_47,8.0
Larva_47,2.0
Larva_47,1.0
Larva_47,4.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,3.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,1.0
Larva_47,2.0
Larva_47,1.0
Larva_47,2.0
Larva_47,2.0
Larva_47,8.0
Larva_47,1.0
Larva_47,2.0
Larva_47,2.0
Larva_47,3.0
Larva_47,2.0
Larva_47,2.0
Larva_47,2.0
Larva_47,2.0
Larva_48,3.0
Larva_48,9.0
Larva_48,28.0
Larva_48,2.0
Larva_48,2.0
Larva_48,15.0
Larva_48,10.0
Larva_48,3.0
Larva_48,92.0
Larva_48,59.0
Larva_50,38.0
Larva_50,14.0
Larva_50,2.0
Larva_50,1.0
Larva_50,6.0
Larva_50,56.0
Larva_50,10.0
Larva_50,11.0
Larva_50,4.0
Larva_50,1.0
Larva_50,5.0
Larva_50,1.0
Larva_50,2.0
Larva_50,11.0
Larva_50,6.0
Larva_50,2.0
Larva_50,3.0
Larva_50,20.0
Larva_50,3.0
Larva_50,8.0
Larva_50,21.0
Larva_50,12.0
Larva_51,23.0
Larva_51,23.0
Larva_51,36.0
Larva_51,20.0
Larva_51,72.0
Larva_51,6.0
Larva_51,13.0
Larva_51,37.0
Larva_51,11.0
Larva_51,1.0
Larva_51,2.0
Larva_51,12.0
Larva_52,50.0
Larva_52,1.0
Larva_52,1.0
Larva_52,30.0
Larva_52,8.0
Larva_52,7.0
Larva_52,1.0
Larva_52,5.0
Larva_52,9.0
Larva_52,9.0
Larva_52,2.0
Larva_52,2.0
Larva_52,29.0
Larva_52,6.0
Larva_52,1.0
Larva_52,13.0
Larva_52,3.0
Larva_52,14.0
Larva_52,1.0
Larva_52,7.0
Larva_52,7.0
Larva_52,10.0
Larva_52,9.0
Larva_53,3.0
Larva_53,56.0
Larva_53,4.0
Larva_53,18.0
Larva_53,89.0
Larva_53,18.0
Larva_53,15.0
Larva_53,16.0
Larva_53,4.0
Larva_53,3.0
Larva_54,3.0
Larva_54,1.0
Larva_54,25.0
Larva_54,2.0
Larva_54,38.0
Larva_54,26.0
Larva_54,9.0
Larva_54,3.0
Larva_54,12.0
Larva_54,17.0
Larva_54,38.0
Larva_54,2.0
Larva_54,3.0
Larva_54,4.0
Larva_54,4.0
Larva_54,2.0
Larva_57,28.0
Larva_57,1.0
Larva_57,3.0
Larva_57,16.0
Larva_57,1.0
Larva_57,8.0
Larva_57,6.0
Larva_57,2.0
Larva_57,53.0
Larva_57,7.0
Larva_57,7.0
Larva_57,14.0
Larva_57,7.0
Larva_57,45.0
Larva_57,5.0
Larva_57,8.0
Larva_57,2.0
Larva_57,26.0
Larva_57,3.0
Larva_58,2.0
Larva_58,3.0
Larva_58,9.0
Larva_58,8.0
Larva_58,4.0
Larva_58,5.0
Larva_58,7.0
Larva_58,6.0
Larva_58,8.0
Larva_58,2.0
Larva_58,43.0
Larva_58,1.0
Larva_58,10.0
Larva_58,4.0
Larva_58,23.0
Larva_58,4.0
Larva_58,2.0
Larva_58,1.0
Larva_58,1.0
Larva_58,1.0
Larva_58,12.0
Larva_58,1.0
Larva_58,2.0
Larva_58,2.0
Larva_58,1.0
Larva_58,1.0
Larva_58,1.0
Larva_58,1.0
Larva_58,1.0
Larva_58,15.0
Larva_58,6.0
Larva_58,3.0
Larva_58,10.0
Larva_59,5.0
Larva_59,2.0
Larva_59,2.0
Larva_59,3.0
Larva_59,10.0
Larva_59,4.0
Larva_59,5.0
Larva_59,4.0
Larva_59,1.0
Larva_59,5.0
Larva_59,4.0
Larva_59,8.0
Larva_59,10.0
Larva_59,2.0
Larva_59,8.0
Larva_59,3.0
Larva_59,22.0
Larva_59,11.0
Larva_59,7.0
Larva_59,51.0
Larva_59,13.0
Larva_59,2.0
Larva_59,5.0
Larva_59,1.0
Larva_59,5.0
Larva_59,2.0
Larva_59,2.0
Larva_59,29.0
Larva_6,1.0
Larva_6,17.0
Larva_6,22.0
Larva_6,57.0
Larva_6,19.0
Larva_6,3.0
Larva_6,5.0
Larva_6,8.0
Larva_6,22.0
Larva_6,1.0
Larva_6,1.0
Larva_6,11.0
Larva_6,1.0
Larva_6,6.0
Larva_6,1.0
Larva_6,1.0
Larva_6,2.0
Larva_6,47.0
Larva_61,4.0
Larva_61,1.0
Larva_61,5.0
Larva_61,12.0
Larva_61,1.0
Larva_61,7.0
Larva_61,2.0
Larva_61,6.0
Larva_61,5.0
Larva_61,2.0
Larva_61,24.0
Larva_61,4.0
Larva_61,3.0
Larva_61,8.0
Larva_61,5.0
Larva_61,2.0
Larva_61,6.0
Larva_61,6.0
Larva_61,6.0
Larva_61,3.0
Larva_61,10.0
Larva_61,20.0
Larva_61,1.0
Larva_61,10.0
Larva_61,1.0
Larva_61,3.0
Larva_61,1.0
Larva_61,5.0
Larva_61,21.0
Larva_61,6.0
Larva_61,5.0
Larva_61,3.0
Larva_67,15.0
Larva_67,10.0
Larva_67,16.0
Larva_67,7.0
Larva_67,12.0
Larva_67,4.0
Larva_67,21.0
Larva_67,5.0
Larva_67,9.0
Larva_67,57.0
Larva_67,5.0
Larva_67,11.0
Larva_67,29.0
Larva_67,7.0
Larva_67,8.0
Larva_67,3.0
Larva_67,1.0
Larva_67,20.0
Larva_68,29.0
Larva_68,1.0
Larva_68,29.0
Larva_68,2.0
Larva_68,2.0
Larva_68,2.0
Larva_68,1.0
Larva_68,11.0
Larva_68,2.0
Larva_68,3.0
Larva_68,1.0
Larva_68,14.0
Larva_68,10.0
Larva_68,19.0
Larva_68,14.0
Larva_68,8.0
Larva_68,15.0
Larva_68,1.0
Larva_68,1.0
Larva_68,5.0
Larva_68,38.0
Larva_69,2.0
Larva_69,4.0
Larva_69,2.0
Larva_69,22.0
Larva_69,20.0
Larva_69,9.0
Larva_69,10.0
Larva_69,2.0
Larva_69,144.0
Larva_69,1.0
Larva_69,1.0
Larva_69,7.0
Larva_69,16.0
Larva_7,10.0
Larva_7,49.0
Larva_7,4.0
Larva_7,9.0
Larva_7,7.0
Larva_7,45.0
